date,username,tweet,Subjectivity,Polarity,Analysis
2022-10-05 17:53:32,Spy_Zone85,mari kita melawan berita tipuan usaha berhasil implementasi g20 provinsi bali bali,0,0,Neutral
2022-10-05 17:52:55,reginanaung,Pemerintah Menparekraf Sandiaga Uno Memastikan Hotel Bali Siap Selamat Datang G20 Suara Bali G20indonesia RecoverTrecoverstronger G20Indonesia2022 Groupoftwentyindonesia,0.7,0.5,Positive
2022-10-05 17:49:10,AryPrasetyo_85,1 337 Jurnalis 215 Media Asing Lokal Liputan Terdaftar G20 KTT Konferensi Tingkat Tinggi Bali Provinsi 15 November 2022 G20 Situs Web,0.2216666667,0.01166666667,Positive
2022-10-05 17:44:58,Indonesia_G20,Mendekati Konferensi Tingkat Tinggi G20 Bali 202 KTT November Presiden G20 Indonesia Berhasil Melakukan Berbagai Pertemuan Diskusikan Masalah Penting Pesanan Mencapai Tujuan Naik Pemulihan G20indonesia,0.51,0.14,Positive
2022-10-05 17:44:20,Spy_Zone85,Menteri Komunikasi Informasi Mengatakan Pusat Media Persiapan Kapasitas KTT G20 1 500 Pusat Media Terletak Bali International Convention Center BICC Hotel Westin Nusa Dua Bali Akan Beroperasi Mulai 13 November 2022,0.075,-0.05,Negative
2022-10-05 17:43:44,TMalaqbi,Jaringan telekomunikasi Indonesia kesiapan wajah Summit G20 Bali Indonesia Indonesia Recovertogetherrecoverstronar G2022 Groupoftwentyindonesia,0,0,Neutral
2022-10-05 17:37:26,sonyakei_,Berpartisipasi Keberhasilan G20 Summit Denpasar Kominfo Mengundang Masalah Pertarungan Masyarakat Palsu Let's Fight News Masalah Salah Urutan Sukses Implementasi G20 Summit Bali Provinsi,0.4,-0.1666666667,Negative
2022-10-05 17:36:02,KompasProperti,24 Hotel Bali yang disiapkan tamu tetap GLIGHT G20,0,0,Neutral
2022-10-05 17:34:33,YvetteM61818117,Pemerintah Memastikan Persiapan Hotel Bali Ahead Peak G20 KTT sesuai G20Indonesia Recovertogetherrecoverstronar G202222 Groupoftwentyindonesia Aceh,0,0,Neutral
2022-10-05 17:33:34,merdekadotcom,Luhut bertanya pada WFH Online Schools Peak G20 Summit.,0,0,Neutral
2022-10-05 17:33:19,YvetteM61818117,PT Telekomunikasi Indonesia Mempersiapkan kebutuhan jaringan telekomunikasi G20 Summit Bali G20Indonesia Recovertogetherrecovertronger G20Indonesia2022 Groupoftwentyindonesia Aceh,0,0,Neutral
2022-10-05 17:32:57,sonyakei_,Implementasi Keberhasilan G20 Summit Bali Kominfo Mendukung Infrastruktur Telekomunikasi Meningkatkan Kecepatan 4G Fasilitasi Internet Seluler Ekspansi Jaringan 5G,0.95,0.75,Positive
2022-10-05 17:23:54,tb_aank,Berhasil KTT Menteri KTT Informasi Komunikasi Meningkatkan Kualitas Jaringan Telekomunikasi Pemerintah terus menyiapkan implementasi G20 Konferensi tingkat tinggi dilakukan Bali 15 November 2022,0.745,0.455,Positive
2022-10-05 17:20:33,Tertulis,Astra Honda Motor Kirim 20 PCX Electric G20 Bali Summit,0,0,Neutral
2022-10-05 17:18:45,BaliEkbis,AHM Mempersiapkan 20 Operasi Kendaraan Listrik G20 Kepresidenan KTT,0,0,Neutral
2022-10-05 17:02:37,KapitanMerah,Pemerintah Pemerintah Memastikan Hotel Bali Siap Summit Summit G20 G20indonesia Recovertogetherrecoverstronar G20Indonesia2022 Groupoftwentyindonesia Maluku Kalesang,0.7,0.5,Positive
2022-10-05 16:58:18,ramdanglass,Jaringan telekomunikasi g20 summit bali disiapkan gorontalo g20indonesia recovertogetherrecoverstronger g20indonesia2022 groupoftwentyindonesia,0,0,Neutral
2022-10-05 16:56:36,ProperNET,Summit G20 Hotel Jakarta Bali Crowded,0,0,Neutral
2022-10-05 16:52:42,Elbarak_,Mendukung Implementasi Keberhasilan G20 Summit Bali Kominfo Mendukung Telekomunikasi Infrastruktur Peningkatan Kecepatan Internet Seluler 4G Memfasilitasi Ekspansi Jaringan 5G,0.95,0.75,Positive
2022-10-05 16:48:55,detikoto,Mostpopular 20 Unit PCX Electricity Guard G20 Presidency Summit Bali,0,0,Neutral
2022-10-02 13:56:14,HumasPolsekWat1,Repost Divisi Hubungan Masyarakat Polisi Nasional Menyambut KTT G20 Polisi Nasional Bali Polisi Nasional Mempersiapkan Escort Keamanan Mobil Listrik,0.06666666667,0,Neutral
2022-10-02 13:36:04,SandraAgustin94,Angkatan Laut Indonesia memobilisasi 12 kapal perang aman G20 Summit Bali G20Indonesia Recovertogetherrecoverstronger G20Indonesia2022 Groupoftwentyindonesia Kalimantan Barat,0.6,0.4,Positive
2022-10-02 13:34:43,nkrijiwaraga,"Mari Dukung Implementasi Sukses G20 Summit Bali, Sulawesi Utara, G20Indonesia RecoverTogerRecoversTronger G20Indonesia2022 Groupoftwentyindonesia sulawesiutara",0,0,Neutral
2022-10-02 12:14:59,RasyaMahardika7,Dukungan SUCECECED G20 Summit Bali,0,0,Neutral
2022-10-02 12:11:05,kumparan,Takuh Ratusan Mobil Listrik G20 Acara KTT Bali Kumparanoto,0,0,Neutral
2022-10-02 11:45:26,RasyaMahardika7,Dukungan SUCECECED G20 Summit Bali,0,0,Neutral
2022-10-02 11:21:39,RasyaMahardika7,Dukungan SUCECECED G20 Summit Bali,0,0,Neutral
2022-10-02 9:22:10,kalla_jengking,Persiapan Menlu Jalur Kuras KTT Retno Marsudi Mengatakan Persiapan Indonesia Membawa G20 Summit Bali Mid -November Jalur Benar Syarat Siap Syarat Logistik Substansi Pemikiran Persiapan Jejak Kuras,0.3928571429,0.1928571429,Positive
2022-10-02 9:11:02,WWishfm107,Dukungan G20 Bali Indonesia Summit Ready Middle Global Devisit,0.1666666667,0.06666666667,Positive
2022-10-02 9:09:15,garuda080,DEPAN AWAL G20 Menlu Summit Meeting Retno Mengatakan Indonesia Siap Syarat Logistik Substansi G20 KTT -To -To -Format Format Diadakan Bali Indonesia 15 November 2022 Fokus Kepresidenan Indonesia Post Pandemi Pemulihan Ekonomi Global Global,0.25,0.1,Positive
2022-10-02 9:08:18,Anggita_lung,Menteri Luar Negeri Retno Marsudi Mengatakan Persiapan Indonesia Memegang Konferensi Tingkat Tinggi G20 Summit Bali Mid -November Sudah Benar Jalur Siap Syarat Siap Logistik Substansi Pikirkan Persiapan Kanan,0.3401428571,0.1041428571,Positive
2022-10-02 8:34:59,SafiraTritania,Indonesia Great Welcome Pertamina's Renewable New Energy Mempersiapkan Stasiun Energi Hijau Mendukung KTT G20 Bali,0.6011363636,0.3840909091,Positive
2022-10-02 8:19:09,SafiraTritania,Indonesia Great Welcome Pertamina's Renewable New Energy Mempersiapkan Stasiun Energi Hijau Mendukung KTT G20 Bali,0.6011363636,0.3840909091,Positive
2022-10-05 16:30:54,JohnWambai,Dukungan Sukses G20 Indonesia Summit Bali G20Indonesia Sukseskang20 Recovertogetherrecoverstronger G20Indonesia2022 Groupoftwentyindonesia,0,0,Neutral
2022-10-05 16:30:03,JohnWambai,Dukungan Sukses G20 Indonesia Summit Bali G20Indonesia Sukseskang20 Recovertogetherrecoverstronger G20Indonesia2022 Groupoftwentyindonesia,0,0,Neutral
2022-10-05 16:29:38,ngalap1berkah,APAN AWORD G20 Summit Konferensi Tinggi -Tingkat berlangsung Bali 15 November 2022 Informasi Komunikasi Komunikasi Kementerian Lanjutkan Tingkatkan Kualitas Telekomunikasi Jaringan Lokasi Acara,0.54,0.16,Positive
2022-10-05 16:28:26,JohnWambai,Dukungan Sukses G20 Indonesia Summit Bali G20Indonesia Sukseskang20 Recovertogetherrecoverstronger G20Indonesia2022 Groupoftwentyindonesia,0,0,Neutral
2022-10-05 16:27:18,JohnWambai,Dukungan Sukses G20 Indonesia Summit Bali G20Indonesia Sukseskang20 Recovertogetherrecoverstronger G20Indonesia2022 Groupoftwentyindonesia,0,0,Neutral
2022-10-05 16:25:06,detikfinance,Luhut Pandjaitan meminta orang Bali bekerja di rumah dengan KTT G20 diadakan November 2022,0,0,Neutral
2022-10-05 16:23:32,detikoto,20 unit PCX Electricity Guard G20 Presidency Summit Bali,0,0,Neutral
2022-10-05 16:21:20,detikcom,Luhut Pandjaitan meminta orang Bali bekerja di rumah dengan KTT G20 diadakan November 2022,0,0,Neutral
2022-10-05 16:19:18,LisaWri39975245,"kesiapan jaringan telekomunikasi Indonesia wajah G20 Bali Indonesia Indonesia RecoverTheRecoverstronger G20Indonesia2022 Groupoftwentyindonesia, Jawa Tengah",0.25,0,Neutral
2022-10-05 16:18:38,Cah_Beler,mari kita melawan berita tipuan usaha berhasil implementasi g20 provinsi bali bali,0,0,Neutral
2022-10-01 22:43:31,FirmanRiza6,"Menyambut G20 Summit Bali Polri, disiapkan jumlah Escort Keamanan Mobil Listrik, Juga Upaya Ikuti Instruksi Presiden 7 2022 Mengenai Penggunaan Kendaraan Listrik.",0,0,Neutral
2022-10-01 21:47:42,detikfinance,"Dukungan Pesanan G20 KTT Kementerian PUPR Membuat Peningkatan Infrastruktur Bali, Satu Konstruksi Terminal VVIP Gusti Ngurah Rai Bandara Informasi Lengkap",0.4,0.1,Positive
2022-10-01 21:05:51,antaranews,"KTT Puncak Puncak G20 November, Bandara Ngurah Rai Bali mengatakan akan 30 pesawat VVIP yang membawa pejabat negara delegasi tiba Indonesia G20Indonesia Indonesia",0,0,Neutral
2022-10-01 20:18:55,kabarlhk,Skenario Bmkg Bali Goyah Besarnya Besarnya 8 5 G20 KTT,0,0,Neutral
2022-10-01 19:10:12,fathannibos,"Joss semakin nyaman, delegasi g20 summit bali sukses aman g20indonesia recovertogercoverstronger g20indonesia2022 groupoftwentyindonesia",0.75,0.55,Positive
2022-10-01 19:09:51,fathannibos,harus tetap optimis g20 summit bali sukses aman g20indonesia recovertogetherrecover g20indonesia2022 groupoftwentyindonesia,0.725,0.625,Positive
2022-10-01 19:09:31,fathannibos,3 hal penting yang harus dibahas G20 Summit Bali Sukses Safe G20Indonesia RecoverTogerCoverstronger G20Indonesia2022 Groupoftwentyindonesia,0.5,0.4,Positive
2022-10-01 19:09:05,fathannibos,Merry TMII Perubahan Besar Besar G20 KTT Bali Sukses Safe G20indonesia Recovertogetherrecoverstronger G20Indonesia2022 Groupoftwentyindonesia,0.2,0.2666666667,Positive
2022-10-01 19:08:47,fathannibos,Together Face Global Tantangan G20 Summit Bali Sukses Safe G20indonesia RecovertogetherRecoversTronger G20Indonesia2022 Groupoftwentyindonesia,0.1666666667,0.2666666667,Positive
2022-10-01 17:35:58,PDI_Perjuangan,Gunhar Mendorong Ratifikasi EBT RUU G20 KTT Bali Anggota Perwakilan DPR.,0.4545454545,0.1363636364,Positive
2022-10-01 17:35:31,SandraAgustin94,Angkatan Laut Indonesia memobilisasi 12 kapal perang aman G20 Summit Bali G20Indonesia Recovertogetherrecoverstronger G20Indonesia2022 Groupoftwentyindonesia Kalimantan Barat,0.6,0.4,Positive
2022-10-05 15:56:22,DamaiyantiRindu,Jaringan telekomunikasi Indonesia menyiapkan KTT Wajah G20 Baliindonesia Recovertogetherrecoverstronar G2022 Groupoftwentyindonesia Papua Barat 5 Oktober 2022,0,0,Neutral
2022-10-05 15:55:36,DamaiyantiRindu,Hotel Bali DiPastia Siap Selamat Datang KTT G20 G20Indonesia Recovertogetherrecoverstronger G20Indonesia2022 Groupoftwentyindonesia Papua Barat 5 Oktober 2022,0.7,0.5,Positive
2022-10-05 15:51:13,most1058,PT PLN Mempersiapkan 66 Stasiun Pengisian Kendaraan Listrik Publik Acara Puncak Acara G20 Summit Bali 15 November 16 SPKLU SPKLU Dukungan Operasi Kendaraan Listrik Digunakan Delegasi Asing Take Part G20 Mostupdate105 Summit,0.09583333333,-0.0625,Negative
2022-10-05 15:51:05,jenniferjoytagh,Jaringan telekomunikasi Indonesia kesiapan wajah Summit G20 Bali Indonesia Indonesia Recovertogetherrecoverstronar G2022 Groupoftwentyindonesia,0,0,Neutral
2022-10-05 15:51:03,jenniferjoytagh,Pemerintah Memastikan Hotel Bali Siap Selamat Datang G20 G20Indonesia RecoverTheRecoverstronger G20Indonesia2022 Groupoftwentyindonesia,0.762962963,0.5,Positive
2022-10-05 15:50:59,OrtegaLyndelou,Jaringan telekomunikasi Indonesia kesiapan wajah Summit G20 Bali Indonesia Indonesia Recovertogetherrecoverstronar G2022 Groupoftwentyindonesia,0,0,Neutral
2022-10-05 15:50:58,OrtegaLyndelou,Pemerintah Memastikan Hotel Bali Siap Selamat Datang G20 G20Indonesia RecoverTheRecoverstronger G20Indonesia2022 Groupoftwentyindonesia,0.762962963,0.5,Positive
2022-10-05 15:50:56,Racheal1617,Pemerintah Memastikan Hotel Bali Siap Selamat Datang Banten G20 Summit Dukungan G20 Summit Bali G20indonesia Recovertogetherrecoverstronger G20Indonesia2022 Groupoftwentyindonesia,0.762962963,0.5,Positive
2022-10-05 15:50:55,ee84m,Pemerintah Memastikan Hotel Bali Siap Selamat Datang G20 G20Indonesia RecoverTheRecoverstronger G20Indonesia2022 Groupoftwentyindonesia,0.762962963,0.5,Positive
2022-10-05 15:43:34,GrizelleJovank4,Pemerintah Memastikan Hotel Bali Siap Selamat Datang G20 G20Indonesia RecoverTheRecoverstronger G20Indonesia2022 Groupoftwentyindonesia,0.762962963,0.5,Positive
2022-10-05 15:37:59,Clstamtra,Sandiaga mempersiapkan 23 hotel g20 delegasi puncak berita terbaru,0.9,0.5,Positive
2022-10-01 17:00:26,DamaiSulbar,Pertahanan Keamanan Indonesia saat ini menantang ancaman harmoni polarisasi Indonesia Bali KTT lawanterorisme damai Tangkalradicalism Merdeka pancasilardi nkrihargamati malaqbi melletediangangan manakarra sulbarinfo,0.45,0.125,Positive
2022-10-01 16:59:45,DamaiSulbar,"DEPAN 20 Latihan Pencegahan Darurat Bandara Bali, pulih bersama -sama pulih KTT Indonesia Bali yang lebih kuat, G20 Damai Lawanterorisme, Tangkalradicalism, Merdeka Pancasilar Pancasadan Nkrihargamati, Malaqbi Mellediatanang Manakarra",0,0,Neutral
2022-10-01 16:58:55,DamaiSulbar,Polisi Regional Bali Bersama Agen -agen Lembaga terus mencoba SUCECED ACARA 20 Indonesia Bali Summit G20 DAMAI LAWANTERORISME TANGKALRADIKALISM,0,0,Neutral
2022-10-01 16:58:15,DamaiSulbar,Setiap bulan membawa beberapa TFG Indonesia Bali Summit damai lawanterorisme tangkalradicalisme Merdeka pancasilardi nkrihargamati malaqbi meletediangangan manakarra sulbarinfo sulbarmoderat polewalimandar majene,0.25,0.125,Positive
2022-10-01 16:57:31,DamaiSulbar,Mari kita bersama -sama mendukung KTT 20 2022 Indonesia pulih bersama -sama memulihkan KTT Indonesia Bali yang lebih kuat.,0.5,0.25,Positive
2022-10-01 16:06:21,kkpdenpasar,"DEPAN KTT G20 ANGASA PURA, 107 PKD Pelatihan Gusti Ngurah Rai Bali Bandara Pax Diduga Pesawat Monkeypox Kecelakaan Pesawat Pendaratan KKP Latihan Koordinator Medis Medis",0,0,Neutral
2022-10-01 15:44:55,DivHumas_Polri,Menyambut G20 Summit Bali Polri Disiapkan Nomor Escort Keamanan Mobil Listrik,0,0,Neutral
2022-10-01 14:21:28,GaekMinang,TNI Mobilisasi 12 Kapal Kapal Kapal Kapal G20 Bali West Sumatra Society Bangga Indonesia Penyelenggara G20 G20 G20indonesia RecoverTogerCoverstronger G20Indonesia2022 Groupoftwentyindonesia,0.8,0.6,Positive
2022-10-01 13:32:08,saudarabiru1,Dukungan G20 Summit Bali Selatan Sumatra G20indonesia Recovertogetherrecoverstronger G20Indonesia2022 Groupoftwentyindonesia,0,0,Neutral
2022-10-01 12:53:22,jpnncom,Jenderal Beritabali Andika Periksa Keamanan G20 Summit Bali Maj. gen. Sonny menanggapi,0.5,0.05,Positive
2022-10-01 12:35:12,ArdinMark,Mari Dukung Bersama G20 Suara Suara Bali G20indonesia Recovertogetherrecoverstronger G20Indonesia2022 Groupoftwentyindonesia,0,0,Neutral
2022-10-01 12:17:50,lingkarmediag,Summit G20 Ketua MPR Mendukung Kendaraan Listrik yang Diserahkan Pemerintah Provinsi Bali,0,0,Neutral
2022-10-01 10:56:48,CEOfficialID,bmkg siap mengantisipasi skenario terburuk m8 5 gempa bumi g20 summit bali,0.75,-0.4,Negative
2022-10-01 10:13:37,KontanNews,G20 BI Summit Event Optimis Bali Ekonomi Bali Stretch Bali,0,0,Neutral
2022-10-01 6:17:17,CNNIndonesia,Hyundai Electric Motor Memasukkan G20 Bali Summit,0,0,Neutral
2022-10-01 0:47:14,KominfotikLpg,Puncak Kepala Acara G20 KTT Dilkskk 15 16 Nov Mendtg Bali Nomor Persiapan Indonesia MMSTK Kesiapan Akomodasi Logistik Ketersediaan Transportasi Listrik Misi SJLN Mempopori Energi Energi Hijau Energi Terbarukan Energi Terbarukan Energi Hijau,0.3,-0.2,Negative
2022-09-30 23:31:51,ivooxid,Terminal VVIP Gusti Ngurah Rai Rai Bandara Siap Menerima tamu,0.5,0.2,Positive
2022-10-05 15:33:32,KartumerahNews,Dukungan G20 AHM KTT Kirim 20 Honda PCX Electric Bali Departemen Transportasi Provinsi,0,0,Neutral
2022-10-05 15:32:51,NusdalE,Hotel Bali Siap Summit Summit G20 Jambi G20Indonesia RecovertogetherRecoverstronger G20Indonesia2022 Groupoftwentyindonesia,0.7,0.5,Positive
2022-10-05 15:24:37,Gajah_Mada01,1 337 Jurnalis 215 Media Asing Lokal Liputan Terdaftar G20 KTT Konferensi Tingkat Tinggi Bali Provinsi 15 November 2022 G20 Situs Web,0.2216666667,0.01166666667,Positive
2022-10-05 15:22:16,babegalak1,1 337 Jurnalis Asing Lokal Terdaftar Sampul G20 Summit Bali,0.0625,-0.0625,Negative
2022-09-30 22:14:21,Zyanpatra,Jenderal Andika Periksa Keamanan G20 Summit Bali Maj. gen. Sonny menanggapi,0.5,0.05,Positive
2022-09-30 21:59:40,bumnbacehhebat,Teman Bumn Green Energy Station GES Siap melayani G20 Summit Delegasi Bali November 2022 Membutuhkan Aktivitas Kendaraan G20 Sebagian besar menggunakan energiyyou kendaraan listrik gespertamindukungg20 pertaminapimpintransisi energi energi,0.4333333333,0.1666666667,Positive
2022-09-30 19:59:39,ForumTerkini,Bamsoet mendukung rencana Bali menggunakan mobil listrik G20 Summit,0,0,Neutral
2022-09-30 19:52:31,detikfinance,"Dukungan Pesanan G20 KTT Kementerian PUPR Membuat Peningkatan Infrastruktur Bali, Satu Konstruksi Terminal VVIP Gusti Ngurah Rai Bandara Informasi Lengkap",0.4,0.1,Positive
2022-09-30 19:46:21,DamaiSulbar,lawan konten radikal media sosial Indonesia Bali KTT G20 DAMAI LAWANTERORISME TANGKALRADIKISME MERDEKA PANCASILARDI NKRIHARGAMATI Malaqbi Melletediangangan Manakarra Sulbarinfo Sulbarmoderat Polewalim Majene MamuJuJuan MamaJuan,0.06666666667,0.03333333333,Positive
2022-09-30 19:45:41,DamaiSulbar,Harmoni Damai Harus Terus Dipertahankan Tertahan Indonesia Bali KTT Damai Lawanterorisme Tangkalradicalism Merdeka Pancasilardi Nkrihargamati Malaqbi Melletedonganang Manakarra Sulbarinfo Sulbarmoderat Polewalim Majene MamuJuJu,0.5,0.25,Positive
2022-09-30 19:45:01,DamaiSulbar,Indonesia Bali KTT G20 DAMAI LAWANTERORISME TANGKALRADIKISME MERDEKA PANCASILILADA NKRIHARGAMATI Malaqbi Melletediangang Manakarra Sulbarinter Sulbarmoderate Polewalimar Majene MamuJu Mamjuuan Mamasa Pasangkaya Topoyo,0,0,Neutral
2022-09-30 19:44:31,DamaiSulbar,Dahulu kala disiapkan dari acara sisi g20 yang diadakan Bali Indonesia Bali KTT DAMAI LAWANTERORISME TANGKALRADIKISME MERDEKA PANCASILARDASNAS NKRIHARGAMATI MALAQBI MELLETEDEYANGANG MANARRARRA SULBARIFO,0.4,-0.05,Negative
2022-09-30 19:43:49,DamaiSulbar,"Ulama Indonesia Indonesia United Meningkatkan Moderasi Meningkat Islam, Wasathiyah Islam Indonesia Indonesia Bali KTT Tawanterorisme Damai Tangkalradikalisme Merdeka Pancasilardan Negara Bagian Malaqbi",0.5,0.25,Positive
2022-09-30 19:42:51,DamaiSulbar,sikap keras menyebabkan divisi komunitas harus negara mencintai indonesia bali summit g20 damai lawanterorisme tangkalradicalism Merdeka pancasilardasnas nkrihargamati malaqbi melletediangangan manakarra sulbarintifo,0.5708333333,0.1041666667,Positive
2022-09-30 19:42:14,DamaiSulbar,Polri Training 264 Penjaga Guest VVIP G20 Menampilkan Mantab Indonesia Kendaraan Listrik Bali KTT G20 DAMAI LAWANTERORISME TANGKALRADIKISME MERDEKA PANCASILAR PANCILILAR NKRIHARGAMATI MALAQBI MELLETEDERIANGANG MANAKRARRURA SULBARIN SUBBARMODERAT POLEWALIMANDAR,0,0,Neutral
2022-09-30 19:40:40,DamaiSulbar,tni al mempersiapkan 12 kapal perang aman G20 summit bali pulih bersama -sama pulih lebih kuat indonesia bali summit g20 dAMAI lawanterorisme tangkalradicalism Merdeka pancasilardan nkruhargamati malaqbi melletediangangan manakarra sulbarmodrat,0.6,0.4,Positive
2022-09-30 19:40:01,DamaiSulbar,"Korlantas menggunakan 94 sepeda motor listrik 88 mobil listrik penjaga G20 KTT Bali pulih bersama -sama memulihkan KTT Indonesia Bali yang lebih kuat, G20 DAMAI LAWANTERORISME, TANGKALRADISISME, Merdeka Pancasilardi Pancasadan Nkrihargamati Malaqbi Melelliiatarang",0,0,Neutral
2022-09-30 19:39:14,DamaiSulbar,Disiapkan TNI POLRI Implementasi Aman G20 Presidensi 2022 Indonesia Bali Summit G20 DAMAI LAWANTERORISME Tangkalradikalisme Merdeka Pancasadannegas Nkrihargamati Malaqbi melletediangang Manakarra sulbarin sulbarmoderat,0.6,0.4,Positive
2022-09-30 19:37:49,detikcom,"Dukungan Pesanan G20 KTT Kementerian PUPR Membuat Peningkatan Infrastruktur Bali, Satu Konstruksi Terminal VVIP Gusti Ngurah Rai Bandara Informasi Lengkap",0.4,0.1,Positive
2022-09-30 18:46:06,HeraldSulsel,Airnav Indonesia Makassar Cabang Pusat Layanan Lalu Lintas Udara MATSC Mengambil Peran Penting Acara Skala Internasional Justru Konferensi Tingkat Tinggi G20 KTT Diadakan Pulau Dewa Bali 15,0.41,0.115,Positive
2022-09-30 18:35:55,Sulselmeraputih,Implementasi G20 Summit Bali Baliindonesia G20Indonesia,0,0,Neutral
2022-09-30 17:32:42,rsaupwr,Ketua Bamsoet MPR Indonesia Mendukung G20 Bali Summit Kendaraan Listrik Diberikan Pemerintah Provinsi Bali,0,0,Neutral
2022-10-05 15:19:39,Awan_Abuabu05,Jaringan telekomunikasi Indonesia Kesiapan wajah G20 Bali Central Kalimantan G20Indonesia RecoverTheRecoverstronger G20Indonesia2022 Groupoftwentyindonesia,0.25,0,Neutral
2022-10-05 15:19:38,Awan_Abuabu05,Pemerintah pasti hotel bali siap sambut kalimantan pusat g20indonesia g20indonesia recoverthercoverstronger g20222 groupoftwentyindonesia,0.6347222222,0.375,Positive
2022-10-05 15:15:19,NusdalE,Pemerintah Pemerintah Memastikan Hotel Bali Siap Summit Summit G20 Jambi G20indonesia Recovertogetherrecoverstronger G20Indonesia2022 Groupoftwentyindonesia,0.7,0.5,Positive
2022-10-05 15:08:13,babegalak1,"Menteri Komunikasi Informasi Mengatakan Pusat Media Persiapan Kapasitas KTT G20 1 500 Pusat Media Terletak Bali International Convention Center Westin Nusa Dua Bali Hotel Beroperasi Mulai 13 November 17, 2022",0.06,-0.04,Negative
2022-10-05 15:03:50,NusdalE,Pemerintah Memastikan Hotel Bali Siap Selamat Datang G20 Jambi G20Indonesia RecoverTogerCoverstronger G20Indonesia2022 Groupoftwentyindonesia,0.762962963,0.5,Positive
2022-10-05 15:02:29,Protkons_Kemlu,Direktur Jenderal Protokol Konsuler Didampingi Menteri Koordinasi Marinves Review Ngurah Rai Garu Bandara Wisnu Kencana Tahura Mangrove Persiapan Konteks G20 KTT Bali,0.5,0.05,Positive
2022-10-05 15:01:23,perpusnas1,Sahabatpusnas Summit G20 Presidensi Indonesia Segera Diadakan Bali 15 November 16 2022 Pemerintah Menyediakan Pusat Media G20 Pendaftaran Media KTT Dibuka Sejak 10 September Oktober 2022 G20 Perpustakaan Nasional Indonesia Nasional Indonesia,0.1,-0.1,Negative
2022-10-05 14:54:03,tempodotco,AHM Mempersiapkan 20 unit Honda PCX Operasi Listrik G20 Bali Tempootomotive Summit,0,0,Neutral
2022-10-05 14:53:11,Kimyuko21,Kesepakatan Jaringan Implementasi Pusat Kalimantan Kalimantan Kalimantan G20 KTT Dukungan Kalimantan Tengah Sukses G20 Indonesia 2022 G20indonesia RecoverTogerCoverTronger G20Indonesia2022 Groupoftwentyindonesia,0.25,0,Neutral
2022-10-05 14:52:26,Wahyudenis11,Kesepakatan Jaringan Implementasi Pusat Kalimantan Kalimantan Kalimantan G20 KTT Dukungan Kalimantan Tengah Sukses G20 Indonesia 2022 G20indonesia RecoverTogerCoverTronger G20Indonesia2022 Groupoftwentyindonesia,0.25,0,Neutral
2022-10-05 14:51:36,AnandaHakim9,Kesepakatan Jaringan Implementasi Pusat Kalimantan Kalimantan Kalimantan G20 KTT Dukungan Kalimantan Tengah Sukses G20 Indonesia 2022 G20indonesia RecoverTogerCoverTronger G20Indonesia2022 Groupoftwentyindonesia,0.25,0,Neutral
2022-10-05 14:51:30,SandraAgustin94,Parekraf Community Bali Diundang Succed Summit G20 G20Indonesia Recovertogerrecoverstronar G2022 Groupoftwentyindonesia Kalimantan Barat,0,0,Neutral
2022-10-05 14:51:28,tinqts2,Mendukung Implementasi Keberhasilan G20 Summit Bali Kominfo Mendukung Telekomunikasi Infrastruktur Peningkatan Kecepatan Internet Seluler 4G Memfasilitasi Ekspansi Jaringan 5G,0.95,0.75,Positive
2022-10-05 14:48:16,detikcom,Pemerintah Provinsi Bali Segera mengadakan rapat rapat keberadaan PJJ Rencana Pembelajaran Jarak Jauh Jaringan online G20 KTT melalui Detikbali,0,0,Neutral
2022-10-05 14:47:45,cuitanmedan,Pemerintah Memastikan Hotel Bali Siap Selamat Datang Utara Sumatra G20 Sumatra G20Indonesia RecoverTogerCoverstronger G20222 Groupoftwentyindonesia,0.762962963,0.5,Positive
2022-09-30 17:26:09,bumnplgsigap,Teman Bumn Green Energy Station GES Siap Delegasi G20 Summit Bali November 2022 Energizingyou Gespertamindukungung20 Energi Pertaminapimimpintransisi,0.4,0,Neutral
2022-09-30 16:49:07,indotelko,hal -hal unik salam kemewahan g20 ala kemenparekraf bali indotelko,1,0.375,Positive
2022-09-30 16:27:12,bocorantogelHK,Bamsoet Mendukung Kendaraan Listrik KTT G20 Diberikan Pemerintah Provinsi Bali,0,0,Neutral
2022-09-30 16:27:04,CEOfficialID,Departemen KTT G20 Kementerian KTT Memperkuat Rabies Control Bali,0,0,Neutral
2022-09-30 16:19:03,21BeritaTerkini,Ketua Bamsoet MPR Indonesia Mendukung G20 Bali Summit Kendaraan Listrik Diberikan Pemerintah Provinsi Bali,0,0,Neutral
2022-09-30 16:18:54,Yono43370361,Polri Siagakan 7 00 KTT Keamanan Personel Gabungan G20 Bali Siap Kantor KTTG20 HUT77 Pemulihan Kenaikan Cepat Kuat,0.55,0.2,Positive
2022-09-30 16:09:02,kumparan,Bank Pembiayaan Muamalat Digunakan Proyek Pengadaan Bus Listrik PT Inka Berarti Transportasi G20 Summit Bali Oktober 2022,0,0,Neutral
2022-09-30 16:00:10,beritalombokupd,9 Bandara termasuk Lombok Park Presidential Park Peak G20 Summit Bali Nine Bandara termasuk Bandara Internasional Lombok Mempersiapkan Delegasi Pesawat Presiden Taman G20 KTT Insidelombok Lombok24Jam Dikbudntb,0,0,Neutral
